"gender","age","qx","ex","year"
"Female",6,0.00013,74.53,2009
"Female",7,0.00013,73.54,2009
"Female",8,0.00013,72.55,2009
"Female",9,0.00012,71.56,2009
"Female",10,0.00012,70.57,2009
"Female",11,0.00013,69.58,2009
"Female",12,0.00015,68.58,2009
"Female",13,0.00018,67.59,2009
"Female",14,0.00021,66.61,2009
"Female",15,0.00023,65.62,2009
"Female",16,0.00024,64.63,2009
"Female",17,0.00025,63.65,2009
"Female",18,0.00026,62.67,2009
"Female",19,0.00026,61.68,2009
"Female",20,0.00026,60.7,2009
"Female",21,0.00025,59.71,2009
"Female",22,0.00025,58.73,2009
"Female",23,0.00026,57.74,2009
"Female",24,0.00026,56.76,2009
"Female",25,0.00026,55.77,2009
"Female",26,0.00028,54.79,2009
"Female",27,3e-04,53.8,2009
"Female",28,0.00033,52.82,2009
"Female",29,0.00037,51.84,2009
"Female",30,0.00039,50.85,2009
"Female",31,0.00043,49.87,2009
"Female",32,0.00046,48.9,2009
"Female",33,5e-04,47.92,2009
"Female",34,0.00055,46.94,2009
"Female",35,0.00061,45.97,2009
"Female",36,0.00068,45,2009
"Female",37,0.00075,44.03,2009
"Female",38,0.00084,43.06,2009
"Female",39,0.00094,42.09,2009
"Female",40,0.00105,41.13,2009
"Female",41,0.00118,40.18,2009
"Female",42,0.00132,39.22,2009
"Female",43,0.00148,38.27,2009
"Female",44,0.00167,37.33,2009
"Female",45,0.00187,36.39,2009
"Female",46,0.0021,35.46,2009
"Female",47,0.00234,34.53,2009
"Female",48,0.00261,33.61,2009
"Female",49,0.0029,32.7,2009
"Female",50,0.00322,31.79,2009
"Female",51,0.00356,30.89,2009
"Female",52,0.00392,30,2009
"Female",53,0.00431,29.12,2009
"Female",54,0.00472,28.24,2009
"Female",55,0.00517,27.37,2009
"Female",56,0.00564,26.51,2009
"Female",57,0.00614,25.66,2009
"Female",58,0.00666,24.82,2009
"Female",59,0.0072,23.98,2009
"Female",60,0.00776,23.15,2009
"Female",61,0.00833,22.33,2009
"Female",62,0.00893,21.51,2009
"Female",63,0.00955,20.7,2009
"Female",64,0.01021,19.89,2009
"Female",65,0.01092,19.09,2009
"Female",66,0.01172,18.3,2009
"Female",67,0.01262,17.51,2009
"Female",68,0.01367,16.73,2009
"Female",69,0.01491,15.95,2009
"Female",70,0.01637,15.19,2009
"Female",71,0.01811,14.43,2009
"Female",72,0.02019,13.69,2009
"Female",73,0.02266,12.96,2009
"Female",74,0.02557,12.25,2009
"Female",75,0.02897,11.56,2009
"Female",76,0.03292,10.89,2009
"Female",77,0.03745,10.24,2009
"Female",78,0.04258,9.62,2009
"Female",79,0.04835,9.02,2009
"Female",80,0.05475,8.46,2009
"Female",81,0.06181,7.92,2009
"Female",82,0.06953,7.41,2009
"Female",83,0.07793,6.92,2009
"Female",84,0.08703,6.47,2009
"Female",85,0.09687,6.04,2009
"Female",86,0.1075,5.63,2009
"Female",87,0.11893,5.25,2009
"Female",88,0.13126,4.89,2009
"Female",89,0.14454,4.55,2009
"Female",90,0.15871,4.24,2009
"Female",91,0.17407,3.94,2009
"Female",92,0.19041,3.66,2009
"Female",93,0.2077,3.41,2009
"Female",94,0.22595,3.17,2009
"Female",95,0.24514,2.95,2009
"Female",96,0.26525,2.75,2009
"Female",97,0.28623,2.56,2009
"Female",98,0.30806,2.38,2009
"Female",99,0.33067,2.22,2009
"Female",100,0.35402,2.07,2009
"Male",0,0.00537,72.1,2010
"Male",1,0.00036,71.49,2010
"Male",2,0.00023,70.52,2010
"Male",3,0.00015,69.53,2010
"Male",4,0.00012,68.54,2010
"Male",5,0.00011,67.55,2010
"Male",6,0.00012,66.56,2010
"Male",7,0.00012,65.57,2010
"Male",8,0.00013,64.58,2010
"Male",9,0.00014,63.58,2010
"Male",10,0.00014,62.59,2010
"Male",11,0.00014,61.6,2010
"Male",12,0.00016,60.61,2010
"Male",13,0.00019,59.62,2010
"Male",14,0.00025,58.63,2010
"Male",15,0.00036,57.64,2010
"Male",16,0.00049,56.67,2010
"Male",17,0.00065,55.69,2010
"Male",18,8e-04,54.73,2010
"Male",19,0.00093,53.77,2010
"Male",20,0.00102,52.82,2010
"Male",21,0.00107,51.87,2010
"Male",22,0.00108,50.93,2010
"Male",23,0.00107,49.98,2010
"Male",24,0.00105,49.04,2010
"Male",25,0.00105,48.09,2010
"Male",26,0.00107,47.14,2010
"Male",27,0.0011,46.19,2010
"Male",28,0.00115,45.24,2010
"Male",29,0.00121,44.29,2010
"Male",30,0.00128,43.34,2010
"Male",31,0.00137,42.4,2010
"Male",32,0.00147,41.46,2010
"Male",33,0.0016,40.52,2010
"Male",34,0.00174,39.58,2010
"Male",35,0.00191,38.65,2010
"Male",36,0.0021,37.72,2010
"Male",37,0.00231,36.8,2010
"Male",38,0.00254,35.88,2010
"Male",39,0.0028,34.97,2010
"Male",40,0.00309,34.07,2010
"Male",41,0.00341,33.17,2010
"Male",42,0.00376,32.29,2010
"Male",43,0.00416,31.41,2010
"Male",44,0.00459,30.53,2010
"Male",45,0.00508,29.67,2010
"Male",46,0.00562,28.82,2010
"Male",47,0.00622,27.98,2010
"Male",48,0.00688,27.15,2010
"Male",49,0.00761,26.34,2010
"Male",50,0.00838,25.54,2010
"Male",51,0.00921,24.75,2010
"Male",52,0.01009,23.97,2010
"Male",53,0.01102,23.21,2010
"Male",54,0.01199,22.47,2010
"Male",55,0.01299,21.73,2010
"Male",56,0.01404,21.01,2010
"Male",57,0.01514,20.3,2010
"Male",58,0.01628,19.61,2010
"Male",59,0.01749,18.93,2010
"Male",60,0.01875,18.25,2010
"Male",61,0.02009,17.59,2010
"Male",62,0.02151,16.94,2010
"Male",63,0.02301,16.3,2010
"Male",64,0.02461,15.68,2010
"Male",65,0.02631,15.06,2010
"Male",66,0.02814,14.45,2010
"Male",67,0.0301,13.86,2010
"Male",68,0.03221,13.27,2010
"Male",69,0.03452,12.7,2010
"Male",70,0.03703,12.13,2010
"Male",71,0.03979,11.58,2010
"Male",72,0.04283,11.04,2010
"Male",73,0.04619,10.51,2010
"Male",74,0.04991,10,2010
"Male",75,0.05402,9.49,2010
"Male",76,0.05856,9.01,2010
"Male",77,0.06356,8.54,2010
"Male",78,0.06905,8.08,2010
"Male",79,0.07505,7.65,2010
"Male",80,0.08157,7.23,2010
"Male",81,0.08864,6.82,2010
"Male",82,0.09626,6.44,2010
"Male",83,0.10446,6.07,2010
"Male",84,0.11325,5.72,2010
"Male",85,0.12266,5.39,2010
"Male",86,0.13271,5.07,2010
"Male",87,0.14342,4.77,2010
"Male",88,0.15484,4.49,2010
"Male",89,0.167,4.22,2010
"Male",90,0.17988,3.96,2010
"Male",91,0.19364,3.72,2010
"Male",92,0.20817,3.49,2010
"Male",93,0.22347,3.28,2010
"Male",94,0.23953,3.08,2010
"Male",95,0.25635,2.89,2010
"Male",96,0.27392,2.71,2010
"Male",97,0.29221,2.55,2010
"Male",98,0.3112,2.39,2010
"Male",99,0.33086,2.25,2010
"Male",100,0.35116,2.12,2010
"Female",0,0.00452,80.59,2010
"Female",1,0.00031,79.96,2010
"Female",2,0.00021,78.98,2010
"Female",3,0.00015,78,2010
"Female",4,0.00012,77.01,2010
"Female",5,1e-04,76.02,2010
"Female",6,1e-04,75.03,2010
"Female",7,1e-04,74.04,2010
"Female",8,1e-04,73.04,2010
"Female",9,1e-04,72.05,2010
"Female",10,1e-04,71.06,2010
"Female",11,1e-04,70.07,2010
"Female",12,0.00011,69.07,2010
"Female",13,0.00012,68.08,2010
"Female",14,0.00014,67.09,2010
"Female",15,0.00017,66.1,2010
"Female",16,0.00019,65.11,2010
"Female",17,0.00021,64.12,2010
"Female",18,0.00023,63.13,2010
"Female",19,0.00023,62.15,2010
"Female",20,0.00023,61.16,2010
"Female",21,0.00022,60.18,2010
"Female",22,0.00022,59.19,2010
"Female",23,0.00021,58.2,2010
"Female",24,0.00022,57.22,2010
"Female",25,0.00023,56.23,2010
"Female",26,0.00025,55.24,2010
"Female",27,0.00027,54.26,2010
"Female",28,0.00029,53.27,2010
"Female",29,0.00031,52.29,2010
"Female",30,0.00034,51.3,2010
"Female",31,0.00037,50.32,2010
"Female",32,0.00041,49.34,2010
"Female",33,0.00045,48.36,2010
"Female",34,5e-04,47.38,2010
"Female",35,0.00056,46.4,2010
"Female",36,0.00063,45.43,2010
"Female",37,7e-04,44.46,2010
"Female",38,0.00078,43.49,2010
"Female",39,0.00087,42.52,2010
"Female",40,0.00097,41.56,2010
"Female",41,0.00109,40.6,2010
"Female",42,0.00122,39.64,2010
"Female",43,0.00138,38.69,2010
"Female",44,0.00155,37.74,2010
"Female",45,0.00174,36.8,2010
"Female",46,0.00196,35.86,2010
"Female",47,0.0022,34.93,2010
"Female",48,0.00246,34.01,2010
"Female",49,0.00273,33.09,2010
"Female",50,0.00303,32.18,2010
"Female",51,0.00334,31.28,2010
"Female",52,0.00368,30.38,2010
"Female",53,0.00404,29.49,2010
"Female",54,0.00442,28.61,2010
"Female",55,0.00484,27.73,2010
"Female",56,0.00529,26.86,2010
"Female",57,0.00577,26,2010
"Female",58,0.00628,25.15,2010
"Female",59,0.00681,24.31,2010
"Female",60,0.00737,23.47,2010
"Female",61,0.00796,22.64,2010
"Female",62,0.00858,21.82,2010
"Female",63,0.00924,21,2010
"Female",64,0.00994,20.19,2010
"Female",65,0.0107,19.39,2010
"Female",66,0.01154,18.6,2010
"Female",67,0.01247,17.81,2010
"Female",68,0.01352,17.03,2010
"Female",69,0.01472,16.25,2010
"Female",70,0.01611,15.49,2010
"Female",71,0.01773,14.73,2010
"Female",72,0.01964,13.99,2010
"Female",73,0.02189,13.26,2010
"Female",74,0.02456,12.55,2010
"Female",75,0.02771,11.85,2010
"Female",76,0.03139,11.17,2010
"Female",77,0.03565,10.52,2010
"Female",78,0.04052,9.89,2010
"Female",79,0.04601,9.29,2010
"Female",80,0.05214,8.71,2010
"Female",81,0.05891,8.16,2010
"Female",82,0.06631,7.64,2010
"Female",83,0.07436,7.15,2010
"Female",84,0.08306,6.68,2010
"Female",85,0.09246,6.24,2010
"Female",86,0.1026,5.83,2010
"Female",87,0.1135,5.44,2010
"Female",88,0.12526,5.07,2010
"Female",89,0.13793,4.72,2010
"Female",90,0.15146,4.4,2010
"Female",91,0.16616,4.1,2010
"Female",92,0.1818,3.81,2010
"Female",93,0.19838,3.55,2010
"Female",94,0.2159,3.31,2010
"Female",95,0.23434,3.08,2010
"Female",96,0.25369,2.87,2010
"Female",97,0.27392,2.67,2010
"Female",98,0.29499,2.49,2010
"Female",99,0.31687,2.32,2010
"Female",100,0.33949,2.17,2010
"Male",0,0.00508,72.44,2011
"Male",1,0.00031,71.81,2011
"Male",2,0.00024,70.83,2011
"Male",3,0.00019,69.85,2011
"Male",4,0.00017,68.86,2011
"Male",5,0.00015,67.88,2011
"Male",6,0.00015,66.89,2011
"Male",7,0.00014,65.9,2011
"Male",8,0.00013,64.9,2011
"Male",9,0.00012,63.91,2011
"Male",10,0.00012,62.92,2011
"Male",11,0.00013,61.93,2011
"Male",12,0.00014,60.94,2011
"Male",13,0.00018,59.94,2011
"Male",14,0.00024,58.96,2011
"Male",15,0.00034,57.97,2011
"Male",16,0.00047,56.99,2011
"Male",17,0.00063,56.02,2011
"Male",18,8e-04,55.05,2011
"Male",19,0.00095,54.09,2011
"Male",20,0.00104,53.15,2011
"Male",21,0.00109,52.2,2011
"Male",22,0.00109,51.26,2011
"Male",23,0.00107,50.31,2011
"Male",24,0.00105,49.36,2011
"Male",25,0.00105,48.42,2011
"Male",26,0.00106,47.47,2011
"Male",27,0.0011,46.52,2011
"Male",28,0.00115,45.57,2011
"Male",29,0.00122,44.62,2011
"Male",30,0.0013,43.67,2011
"Male",31,0.00139,42.73,2011
"Male",32,0.0015,41.79,2011
"Male",33,0.00163,40.85,2011
"Male",34,0.00177,39.92,2011
"Male",35,0.00194,38.99,2011
"Male",36,0.00212,38.06,2011
"Male",37,0.00232,37.14,2011
"Male",38,0.00254,36.23,2011
"Male",39,0.00279,35.32,2011
"Male",40,0.00305,34.41,2011
"Male",41,0.00335,33.52,2011
"Male",42,0.00367,32.63,2011
"Male",43,0.00404,31.75,2011
"Male",44,0.00445,30.87,2011
"Male",45,0.0049,30.01,2011
"Male",46,0.00542,29.16,2011
"Male",47,0.006,28.31,2011
"Male",48,0.00663,27.48,2011
"Male",49,0.00733,26.66,2011
"Male",50,0.00808,25.85,2011
"Male",51,0.00889,25.06,2011
"Male",52,0.00974,24.28,2011
"Male",53,0.01065,23.51,2011
"Male",54,0.01159,22.76,2011
"Male",55,0.01259,22.02,2011
"Male",56,0.01363,21.3,2011
"Male",57,0.01473,20.58,2011
"Male",58,0.01588,19.88,2011
"Male",59,0.0171,19.2,2011
"Male",60,0.01838,18.52,2011
"Male",61,0.01972,17.86,2011
"Male",62,0.02113,17.21,2011
"Male",63,0.02261,16.57,2011
"Male",64,0.02415,15.94,2011
"Male",65,0.02577,15.32,2011
"Male",66,0.02747,14.72,2011
"Male",67,0.02929,14.12,2011
"Male",68,0.03123,13.53,2011
"Male",69,0.03334,12.95,2011
"Male",70,0.03566,12.38,2011
"Male",71,0.03823,11.82,2011
"Male",72,0.04109,11.27,2011
"Male",73,0.04429,10.73,2011
"Male",74,0.04787,10.2,2011
"Male",75,0.05187,9.69,2011
"Male",76,0.05631,9.19,2011
"Male",77,0.06122,8.71,2011
"Male",78,0.06662,8.25,2011
"Male",79,0.07253,7.8,2011
"Male",80,0.07894,7.37,2011
"Male",81,0.08588,6.96,2011
"Male",82,0.09337,6.57,2011
"Male",83,0.10141,6.19,2011
"Male",84,0.11003,5.83,2011
"Male",85,0.11925,5.49,2011
"Male",86,0.12913,5.17,2011
"Male",87,0.13968,4.86,2011
"Male",88,0.15095,4.57,2011
"Male",89,0.16298,4.29,2011
"Male",90,0.17575,4.03,2011
"Male",91,0.18944,3.78,2011
"Male",92,0.20392,3.55,2011
"Male",93,0.21919,3.33,2011
"Male",94,0.23524,3.12,2011
"Male",95,0.25207,2.93,2011
"Male",96,0.26967,2.75,2011
"Male",97,0.28802,2.58,2011
"Male",98,0.30709,2.42,2011
"Male",99,0.32686,2.28,2011
"Male",100,0.34728,2.14,2011
"Female",0,0.00425,80.9,2011
"Female",1,0.00027,80.25,2011
"Female",2,2e-04,79.27,2011
"Female",3,0.00014,78.28,2011
"Female",4,0.00011,77.29,2011
"Female",5,1e-04,76.3,2011
"Female",6,1e-04,75.31,2011
"Female",7,1e-04,74.32,2011
"Female",8,1e-04,73.33,2011
"Female",9,1e-04,72.33,2011
"Female",10,9e-05,71.34,2011
"Female",11,9e-05,70.35,2011
"Female",12,0.00011,69.35,2011
"Female",13,0.00015,68.36,2011
"Female",14,2e-04,67.37,2011
"Female",15,0.00023,66.38,2011
"Female",16,0.00024,65.4,2011
"Female",17,0.00025,64.41,2011
"Female",18,0.00025,63.43,2011
"Female",19,0.00025,62.45,2011
"Female",20,0.00025,61.46,2011
"Female",21,0.00024,60.48,2011
"Female",22,0.00023,59.49,2011
"Female",23,0.00023,58.51,2011
"Female",24,0.00022,57.52,2011
"Female",25,0.00023,56.53,2011
"Female",26,0.00025,55.54,2011
"Female",27,0.00027,54.56,2011
"Female",28,3e-04,53.57,2011
"Female",29,0.00032,52.59,2011
"Female",30,0.00035,51.61,2011
"Female",31,0.00038,50.62,2011
"Female",32,0.00041,49.64,2011
"Female",33,0.00046,48.66,2011
"Female",34,5e-04,47.68,2011
"Female",35,0.00056,46.71,2011
"Female",36,0.00063,45.73,2011
"Female",37,7e-04,44.76,2011
"Female",38,0.00079,43.79,2011
"Female",39,0.00088,42.83,2011
"Female",40,0.00097,41.87,2011
"Female",41,0.00108,40.91,2011
"Female",42,0.0012,39.95,2011
"Female",43,0.00134,39,2011
"Female",44,0.00149,38.05,2011
"Female",45,0.00167,37.1,2011
"Female",46,0.00187,36.17,2011
"Female",47,0.0021,35.23,2011
"Female",48,0.00235,34.31,2011
"Female",49,0.00263,33.39,2011
"Female",50,0.00293,32.47,2011
"Female",51,0.00326,31.57,2011
"Female",52,0.0036,30.67,2011
"Female",53,0.00397,29.78,2011
"Female",54,0.00436,28.89,2011
"Female",55,0.00477,28.02,2011
"Female",56,0.00521,27.15,2011
"Female",57,0.00568,26.29,2011
"Female",58,0.00619,25.44,2011
"Female",59,0.00672,24.59,2011
"Female",60,0.00729,23.76,2011
"Female",61,0.0079,22.93,2011
"Female",62,0.00853,22.1,2011
"Female",63,0.0092,21.29,2011
"Female",64,0.00991,20.48,2011
"Female",65,0.01066,19.68,2011
"Female",66,0.01147,18.89,2011
"Female",67,0.01235,18.1,2011
"Female",68,0.01332,17.32,2011
"Female",69,0.01443,16.55,2011
"Female",70,0.01572,15.79,2011
"Female",71,0.01721,15.03,2011
"Female",72,0.01899,14.28,2011
"Female",73,0.02109,13.55,2011
"Female",74,0.02359,12.83,2011
"Female",75,0.02654,12.13,2011
"Female",76,0.03,11.45,2011
"Female",77,0.03401,10.79,2011
"Female",78,0.03861,10.15,2011
"Female",79,0.04381,9.54,2011
"Female",80,0.04963,8.95,2011
"Female",81,0.05608,8.39,2011
"Female",82,0.06316,7.86,2011
"Female",83,0.07089,7.36,2011
"Female",84,0.07928,6.88,2011
"Female",85,0.08835,6.43,2011
"Female",86,0.09816,6,2011
"Female",87,0.10873,5.6,2011
"Female",88,0.12013,5.22,2011
"Female",89,0.13243,4.87,2011
"Female",90,0.14557,4.54,2011
"Female",91,0.15985,4.22,2011
"Female",92,0.17506,3.93,2011
"Female",93,0.19121,3.66,2011
"Female",94,0.2083,3.41,2011
"Female",95,0.22631,3.17,2011
"Female",96,0.24524,2.96,2011
"Female",97,0.26506,2.75,2011
"Female",98,0.28574,2.57,2011
"Female",99,0.30724,2.39,2011
"Female",100,0.32951,2.23,2011
"Male",0,0.00503,72.71,2012
"Male",1,0.00031,72.08,2012
"Male",2,0.00025,71.1,2012
"Male",3,2e-04,70.11,2012
"Male",4,0.00016,69.13,2012
"Male",5,0.00014,68.14,2012
"Male",6,0.00012,67.15,2012
"Male",7,0.00012,66.16,2012
"Male",8,0.00012,65.17,2012
"Male",9,0.00012,64.17,2012
"Male",10,0.00012,63.18,2012
"Male",11,0.00012,62.19,2012
"Male",12,0.00013,61.2,2012
"Male",13,0.00016,60.2,2012
"Male",14,0.00022,59.21,2012
"Male",15,0.00033,58.23,2012
"Male",16,0.00047,57.25,2012
"Male",17,0.00064,56.27,2012
"Male",18,8e-04,55.31,2012
"Male",19,0.00091,54.35,2012
"Male",20,0.00097,53.4,2012
"Male",21,0.00099,52.45,2012
"Male",22,0.001,51.5,2012
"Male",23,0.00102,50.56,2012
"Male",24,0.00106,49.61,2012
"Male",25,0.00109,48.66,2012
"Male",26,0.00111,47.71,2012
"Male",27,0.00111,46.76,2012
"Male",28,0.00112,45.82,2012
"Male",29,0.00114,44.87,2012
"Male",30,0.0012,43.92,2012
"Male",31,0.00127,42.97,2012
"Male",32,0.00136,42.02,2012
"Male",33,0.00148,41.08,2012
"Male",34,0.00162,40.14,2012
"Male",35,0.00178,39.2,2012
"Male",36,0.00196,38.27,2012
"Male",37,0.00216,37.35,2012
"Male",38,0.00238,36.43,2012
"Male",39,0.00261,35.51,2012
"Male",40,0.00287,34.6,2012
"Male",41,0.00316,33.7,2012
"Male",42,0.00348,32.81,2012
"Male",43,0.00384,31.92,2012
"Male",44,0.00425,31.04,2012
"Male",45,0.0047,30.17,2012
"Male",46,0.00521,29.31,2012
"Male",47,0.00578,28.46,2012
"Male",48,0.0064,27.63,2012
"Male",49,0.00708,26.8,2012
"Male",50,0.00781,25.99,2012
"Male",51,0.00859,25.19,2012
"Male",52,0.00941,24.4,2012
"Male",53,0.01029,23.63,2012
"Male",54,0.01122,22.87,2012
"Male",55,0.0122,22.12,2012
"Male",56,0.01325,21.39,2012
"Male",57,0.01436,20.67,2012
"Male",58,0.01554,19.97,2012
"Male",59,0.01678,19.27,2012
"Male",60,0.01809,18.59,2012
"Male",61,0.01946,17.93,2012
"Male",62,0.02088,17.27,2012
"Male",63,0.02236,16.63,2012
"Male",64,0.02389,16,2012
"Male",65,0.02549,15.38,2012
"Male",66,0.02717,14.77,2012
"Male",67,0.02896,14.17,2012
"Male",68,0.03088,13.57,2012
"Male",69,0.03298,12.99,2012
"Male",70,0.03529,12.42,2012
"Male",71,0.03785,11.85,2012
"Male",72,0.04072,11.3,2012
"Male",73,0.04394,10.76,2012
"Male",74,0.04754,10.23,2012
"Male",75,0.05157,9.72,2012
"Male",76,0.05604,9.22,2012
"Male",77,0.06098,8.73,2012
"Male",78,0.06641,8.27,2012
"Male",79,0.07234,7.82,2012
"Male",80,0.07877,7.39,2012
"Male",81,0.0857,6.98,2012
"Male",82,0.09316,6.59,2012
"Male",83,0.10115,6.22,2012
"Male",84,0.1097,5.86,2012
"Male",85,0.11883,5.52,2012
"Male",86,0.12859,5.2,2012
"Male",87,0.13901,4.89,2012
"Male",88,0.15012,4.6,2012
"Male",89,0.16199,4.32,2012
"Male",90,0.17458,4.06,2012
"Male",91,0.18808,3.81,2012
"Male",92,0.20235,3.58,2012
"Male",93,0.21739,3.36,2012
"Male",94,0.2332,3.15,2012
"Male",95,0.24977,2.96,2012
"Male",96,0.26709,2.78,2012
"Male",97,0.28515,2.61,2012
"Male",98,0.30392,2.45,2012
"Male",99,0.32337,2.3,2012
"Male",100,0.34347,2.17,2012
"Female",0,0.00426,80.98,2012
"Female",1,0.00021,80.33,2012
"Female",2,0.00015,79.34,2012
"Female",3,0.00012,78.36,2012
"Female",4,1e-04,77.37,2012
"Female",5,1e-04,76.37,2012
"Female",6,9e-05,75.38,2012
"Female",7,9e-05,74.39,2012
"Female",8,9e-05,73.39,2012
"Female",9,8e-05,72.4,2012
"Female",10,9e-05,71.41,2012
"Female",11,1e-04,70.41,2012
"Female",12,0.00011,69.42,2012
"Female",13,0.00013,68.43,2012
"Female",14,0.00016,67.44,2012
"Female",15,0.00018,66.45,2012
"Female",16,0.00021,65.46,2012
"Female",17,0.00023,64.47,2012
"Female",18,0.00024,63.49,2012
"Female",19,0.00024,62.5,2012
"Female",20,0.00024,61.52,2012
"Female",21,0.00023,60.53,2012
"Female",22,0.00023,59.55,2012
"Female",23,0.00023,58.56,2012
"Female",24,0.00022,57.57,2012
"Female",25,0.00022,56.59,2012
"Female",26,0.00022,55.6,2012
"Female",27,0.00024,54.61,2012
"Female",28,0.00027,53.62,2012
"Female",29,0.00031,52.64,2012
"Female",30,0.00033,51.65,2012
"Female",31,0.00036,50.67,2012
"Female",32,0.00039,49.69,2012
"Female",33,0.00043,48.71,2012
"Female",34,0.00047,47.73,2012
"Female",35,0.00053,46.75,2012
"Female",36,0.00058,45.78,2012
"Female",37,0.00065,44.8,2012
"Female",38,0.00073,43.83,2012
"Female",39,0.00082,42.86,2012
"Female",40,0.00091,41.9,2012
"Female",41,0.00103,40.94,2012
"Female",42,0.00115,39.98,2012
"Female",43,0.00129,39.02,2012
"Female",44,0.00145,38.07,2012
"Female",45,0.00164,37.13,2012
"Female",46,0.00185,36.19,2012
"Female",47,0.00208,35.25,2012
"Female",48,0.00233,34.33,2012
"Female",49,0.00261,33.41,2012
"Female",50,0.00291,32.49,2012
"Female",51,0.00324,31.58,2012
"Female",52,0.00358,30.69,2012
"Female",53,0.00394,29.79,2012
"Female",54,0.00433,28.91,2012
"Female",55,0.00475,28.03,2012
"Female",56,0.00519,27.17,2012
"Female",57,0.00567,26.3,2012
"Female",58,0.00619,25.45,2012
"Female",59,0.00675,24.61,2012
"Female",60,0.00735,23.77,2012
"Female",61,0.00798,22.94,2012
"Female",62,0.00864,22.12,2012
"Female",63,0.00933,21.31,2012
"Female",64,0.01006,20.51,2012
"Female",65,0.01083,19.71,2012
"Female",66,0.01166,18.92,2012
"Female",67,0.01255,18.14,2012
"Female",68,0.01353,17.36,2012
"Female",69,0.01464,16.59,2012
"Female",70,0.01591,15.83,2012
"Female",71,0.0174,15.08,2012
"Female",72,0.01914,14.34,2012
"Female",73,0.02121,13.61,2012
"Female",74,0.02366,12.89,2012
"Female",75,0.02655,12.19,2012
"Female",76,0.02994,11.51,2012
"Female",77,0.03387,10.85,2012
"Female",78,0.03837,10.22,2012
"Female",79,0.04348,9.6,2012
"Female",80,0.04921,9.02,2012
"Female",81,0.05555,8.46,2012
"Female",82,0.06253,7.93,2012
"Female",83,0.07014,7.42,2012
"Female",84,0.0784,6.94,2012
"Female",85,0.08733,6.49,2012
"Female",86,0.09698,6.07,2012
"Female",87,0.10737,5.66,2012
"Female",88,0.11856,5.28,2012
"Female",89,0.13062,4.93,2012
"Female",90,0.14352,4.59,2012
"Female",91,0.15752,4.28,2012
"Female",92,0.17245,3.99,2012
"Female",93,0.1883,3.71,2012
"Female",94,0.20508,3.46,2012
"Female",95,0.22278,3.22,2012
"Female",96,0.24138,3,2012
"Female",97,0.26086,2.8,2012
"Female",98,0.2812,2.61,2012
"Female",99,0.30236,2.43,2012
"Female",100,0.32429,2.27,2012
